18 1.5958621397789668e-05
edit 0.011863858732798865
of 0.06047720607837911
the 0.07056136924971593
dewey 4.189138116919788e-05
decim 5.186551954281643e-05
classif 0.0005266345061270591
comaromi 1.9948276747237085e-06
jp 1.3963793723065961e-05
present 0.0007660138270939042
studi 0.0011470259129661325
is 0.008117108446255012
a 0.020637110846233733
histori 0.0001376431095559359
first 0.01214712426260963
ddc 1.1968966048342253e-05
wa 0.007061999244130413
publish 0.0032417496092302686
in 0.023842953557318976
1876 9.974138373618543e-06
eighteenth 1.9948276747237085e-06
1971 4.787586419336901e-05
and 0.033268823595996984
futur 0.00021743621654488423
will 0.0006882155477796795
continu 0.00017355000770096263
to 0.029678133781494306
appear 0.0001875138014240286
as 0.002748872535769271
need 0.0007400810673224958
spite 1.3963793723065961e-05
long 6.582931326588239e-05
healthi 1.9948276747237085e-06
life 6.383448559115867e-05
howev 0.00022940518259322653
it 0.011650257533799184
full 9.774655606146174e-05
stori 9.974138373618543e-06
ha 0.007123838902046848
never 2.992241512085563e-05
been 0.009944679871910413
told 7.979310698894834e-06
there 0.006329897487506811
have 0.007315342358820324
biographi 5.984483024171126e-06
that 0.029484944772654592
briefli 6.98189686153298e-05
describ 0.0006124120961401785
hi 0.00031717760028106967
system 0.008366616543399718
but 0.006471530252412195
thi 0.0087017475927533
attempt 0.0002732913914371481
provid 0.0006124120961401785
detail 0.00022142587189433166
work 0.0007061689968521929
more 0.0009036569366498399
than 0.0005625414042720858
ani 0.00028925001283493777
other 0.0007819724484916939
spur 5.984483024171126e-06
growth 0.00021943104421960795
librarianship 0.00017554483537568635
countri 0.0001416327649053833
abroad 9.974138373618543e-06
use 0.005218623834881464
made 0.000472774158909519
technic 0.0003750276028480572
librari 0.0213256356696219
slater 9.974138373618543e-06
m 0.00018152931839985747
report 0.0004767638142589664
an 0.008015526872648344
analysi 0.0035908444523069178
6300 1.9948276747237085e-06
act 6.782414094060609e-05
104 1.9948276747237085e-06
unit 0.00023738449329212133
kingdom 2.3937932096684505e-05
onli 0.00047077933123479523
one 0.003800301358152907
aspect 0.00022940518259322653
wider 3.3912070470303045e-05
pattern 0.0002274103549185028
inform 0.003303434629342462
transfer 8.577759001311946e-05
restrict 5.386034721754013e-05
document 0.0011011448764474871
take 0.00013365345420648846
no 0.00030121897888328
account 0.00014961207560427813
outsid 4.189138116919788e-05
still 6.98189686153298e-05
less 0.00015160690327900185
oral 7.979310698894834e-06
from 0.01015214195008168
person 0.00018352414607458118
channel 5.5855174892263845e-05
proport 6.183965791643497e-05
situat 0.000143627592580107
which 0.005031110033457435
whole 8.577759001311946e-05
doubt 2.5932759771408214e-05
not 0.003989809987251659
major 0.003245739264579716
are 0.009234366581904532
user 0.0007819724484916939
particularli 9.37569007120143e-05
technolog 0.0003411155323777542
rather 0.00016756552467679151
scienc 0.0011031397041222108
who 0.00032715173865468817
visit 1.7953449072513377e-05
rare 3.590689814502675e-05
if 0.0003231620833052408
at 0.009755171242811661
all 0.0035669065202102333
reli 1.7953449072513377e-05
on 0.0024536380399101617
desk 9.974138373618543e-06
collect 0.0005226448507776117
handbook 3.1917242795579336e-05
current 0.0003889913965711232
period 0.0032557134029533347
contact 1.9948276747237085e-05
with 0.008085345841263676
their 0.0009315845240959719
colleagu 3.3912070470303045e-05
peopl 0.0030642099461798585
organ 0.0005146655400787169
even 0.0001875138014240286
regular 5.386034721754013e-05
also 0.0004548207098370056
receiv 0.00010971552210980397
way 0.00031518277260634593
two 0.0034631754811246
kind 0.006020699197924637
power 7.18137962900535e-05
essay 4.5881036518645296e-05
bibliograph 0.0004528258821622819
control 0.00026132242538880586
wilson 7.979310698894834e-06
p 7.779827931422462e-05
relationship 0.00021344656119543686
between 0.0006203914068390734
write 8.378276233839576e-05
knowledg 0.006172306101203639
inevit 2.1943104421960794e-05
enter 2.7927587446131922e-05
our 0.0002972293235338326
for 0.0077261222220091665
contain 0.00015958621397789668
along 5.785000256698755e-05
much 0.00018950862909875233
els 1.1968966048342253e-05
great 0.00015160690327900185
deal 0.00017953449072513375
mankind 7.979310698894834e-06
stock 3.590689814502675e-05
form 0.000410934500993084
itself 8.378276233839576e-05
familiar 2.992241512085563e-05
slogan 1.9948276747237085e-06
