18 2.345642196830292e-05
edit 0.00019644753398453694
of 0.07164968652037619
the 0.08216132290583246
dewey 6.157310766679516e-05
decim 7.62333713969845e-05
classif 0.0007740619249539962
comaromi 2.932052746037865e-06
jp 2.0524369222265055e-05
present 0.0011259082544785401
studi 0.0016859303289717723
is 0.007620405086952411
a 0.017401960338645273
histori 0.0002023116394766127
first 0.0006127990239219137
ddc 1.759231647622719e-05
wa 0.001759231647622719
publish 0.00045446817563586905
in 0.030734686047611082
1876 1.4660263730189324e-05
eighteenth 2.932052746037865e-06
1971 7.036926590490876e-05
and 0.023037365716530048
futur 0.00031959374931812726
will 0.0010115581973830633
continu 0.0002550885889052942
to 0.0220700156012481
appear 0.0002756129581275593
as 0.008350713511626385
need 0.0010877915687800479
spite 2.0524369222265055e-05
long 0.004407102568205457
healthi 2.932052746037865e-06
life 9.382568787321168e-05
howev 0.0003371860657943545
it 0.004192835426834147
full 0.0001436705845558554
stori 1.4660263730189324e-05
ha 0.014781159765508515
never 4.398079119056797e-05
been 0.0016859303289717723
told 1.172821098415146e-05
there 0.00499351311741303
have 0.002131602346369528
biographi 8.796158238113595e-06
that 0.008855026583944898
briefli 0.00010262184611132527
describ 0.0009001401930336245
hi 0.009086886041792435
system 0.003676794143531483
but 0.0052016888623817184
thi 0.004169379004865844
attempt 0.0004016912262071875
provid 0.0009001401930336245
detail 0.000325457854810203
work 0.001037946672097404
more 0.005638564721541359
than 0.0008268388743826779
ani 0.0004251476481754904
other 0.0011493646764468431
spur 8.796158238113595e-06
growth 0.00032252580206416513
librarianship 0.0002580206416513321
countri 0.0002081757449686884
abroad 1.4660263730189324e-05
use 0.0033601324469593927
made 0.000694896500810974
technic 0.0005512259162551186
librari 0.009793283462677015
slater 1.4660263730189324e-05
m 0.0002668167998894457
report 0.0007007606063030498
an 0.003160752860228818
analysi 0.0009675774061924954
6300 2.932052746037865e-06
act 9.968979336528741e-05
104 2.932052746037865e-06
unit 0.0003489142767785059
kingdom 3.518463295245438e-05
onli 0.0006919644480649361
one 0.001275442944526471
aspect 0.0003371860657943545
wider 4.9844896682643703e-05
pattern 0.00033425401304831663
inform 0.004855479347438705
transfer 0.00012607826807962817
restrict 7.916542414302234e-05
document 0.0016184931158129015
take 0.00019644753398453694
no 0.0004427399646517176
account 0.00021990395595283986
outsid 6.157310766679516e-05
still 0.00010262184611132527
less 0.00022283600869887774
oral 1.172821098415146e-05
from 0.0019908638145597103
person 0.0002697488526354836
channel 8.209747688906022e-05
proport 9.089363512717381e-05
situat 0.00021110779771472626
which 0.003084519488831834
whole 0.00012607826807962817
doubt 3.811668569849225e-05
not 0.0015539879554000685
major 0.00046033228112794475
are 0.009262581915644162
user 0.0011493646764468431
particularli 0.00013780647906377964
technolog 0.0005013810195724749
rather 0.00024629243066718063
scienc 0.001621425168558939
who 0.0004808566503502098
visit 2.6388474714340783e-05
rare 5.2776949428681566e-05
if 0.0004749925448581341
at 0.005717730145684382
all 0.000932392773240041
reli 2.6388474714340783e-05
on 0.012227114532798988
desk 1.4660263730189324e-05
collect 0.0007681978194619206
handbook 4.691284393660584e-05
current 0.0005717502854773837
period 0.004785337372444342
contact 2.9320527460378648e-05
with 0.003263374706340144
their 0.0013692686323996828
colleagu 4.9844896682643703e-05
peopl 0.00019351548123849906
organ 0.0007564696084777692
even 0.0002756129581275593
regular 7.916542414302234e-05
also 0.0006685080260966333
receiv 0.00447160772861829
way 0.0004632643338739826
two 0.000779926030446072
kind 0.00022870011419095343
power 0.00010555389885736313
essay 6.74372131588709e-05
bibliograph 0.0006655759733505953
control 0.0003840989097309603
wilson 1.172821098415146e-05
p 0.00011435005709547672
relationship 0.00031372964382605156
between 0.000911868404017776
write 0.00012314621533359032
knowledg 0.0004515361228898312
inevit 3.225258020641651e-05
enter 4.104873844453011e-05
our 0.00043687585915964185
for 0.007045722748728989
contain 0.00023456421968302919
along 8.502952963509808e-05
much 0.004588889838459804
els 1.759231647622719e-05
great 0.00022283600869887774
deal 0.00026388474714340783
mankind 1.172821098415146e-05
stock 5.2776949428681566e-05
form 0.0006040028656838002
itself 0.00012314621533359032
familiar 4.398079119056797e-05
slogan 2.932052746037865e-06
claim 6.157310766679516e-05
certain 0.0002580206416513321
sens 0.0001436705845558554
over 0.004714968106539432
obtain 0.00031372964382605156
record 0.0004163514899373768
written 0.0001436705845558554
simpli 4.691284393660584e-05
simpl 0.00016419495377812044
storehous 5.86410549207573e-06
we 0.000993965880906836
can 0.0012080057313676004
satisfactorili 1.759231647622719e-05
discuss 0.0052368734953341725
univers 0.0008297709271287158
final 0.00018178727025434761
research 0.0018090765443053627
project 0.0005160412833026642
buckland 1.759231647622719e-05
mk 1.759231647622719e-05
establish 0.0003518463295245438
nine 7.916542414302234e-05
new 0.0009793056171766468
1960 4.691284393660584e-05
provok 8.796158238113595e-06
highli 0.00013780647906377964
stimul 2.345642196830292e-05
reexamin 1.759231647622719e-05
natur 0.0004515361228898312
purpos 0.00047206049211209625
manag 0.0004808566503502098
academ 0.00037237069874680885
longestablish 5.86410549207573e-06
attitud 0.00010848595160340099
method 0.0011376364654626916
were 0.0013604724741615693
question 0.0005277694942868157
although 0.00017299111201623401
chang 0.0005160412833026642
basic 0.00043101175366756615
difficulti 0.00010555389885736313
remain 0.00011141800434943887
lack 0.004398306409967343
object 0.00041341943719133895
about 0.0006479836568743682
best 0.0001348744263177418
servic 0.018727930052586026
ugc 5.86410549207573e-06
committe 0.00011435005709547672
parri 5.86410549207573e-06
repot 5.86410549207573e-06
267 5.86410549207573e-06
gener 0.0012314621533359034
endors 5.86410549207573e-06
these 0.001624357221304977
stress 6.157310766679516e-05
into 0.000650915709620406
provis 5.2776949428681566e-05
game 4.104873844453011e-05
brophi 5.86410549207573e-06
profession 0.0003107975910800137
educ 0.00043394380641360397
becom 0.0003020014328419001
widespread 3.518463295245438e-05
dure 0.0002726809053815214
last 0.00018178727025434761
decad 0.00011141800434943887
number 0.0008532273490970187
field 0.0007945862941762615
mani 0.004975920800936802
hundr 7.916542414302234e-05
year 0.005110795227254544
origin 0.0002756129581275593
trace 4.104873844453011e-05
war 3.518463295245438e-05
militari 3.225258020641651e-05
train 0.00015539879554000684
when 0.00043394380641360397
real 6.74372131588709e-05
thing 5.5709002174719434e-05
either 0.00019351548123849906
unavail 1.172821098415146e-05
or 0.006462471543178
too 8.209747688906022e-05
danger 2.6388474714340783e-05
recent 0.004615278313174145
time 0.0007711298722079585
sophist 4.9844896682643703e-05
now 0.00035771043501661953
larg 0.0006890323953188983
electron 8.796158238113594e-05
comput 0.001037946672097404
handl 0.00017299111201623401
complex 0.0001759231647622719
calcul 6.74372131588709e-05
involv 0.0002550885889052942
sinc 0.004627006524158296
1956 1.759231647622719e-05
welldevelop 5.86410549207573e-06
introduc 0.00011435005709547672
techniqu 0.0006655759733505953
spread 4.398079119056797e-05
rapidli 9.675774061924953e-05
wide 0.00017005905927019617
varieti 0.00016712700652415832
disciplin 0.00026388474714340783
today 0.00011435005709547672
level 0.0002550885889052942
primari 0.00014073853180981752
school 0.00033425401304831663
class 0.0002316321669369913
cours 0.0002404283251751049
experienc 4.398079119056797e-05
men 5.8641054920757297e-05
women 2.345642196830292e-05
main 0.00019937958673057481
caus 9.089363512717381e-05
explos 4.104873844453011e-05
rapid 0.0001436705845558554
develop 0.0015774443773683715
such 0.0009265286677479652
simul 6.74372131588709e-05
