18 2.6807339392346193e-05
edit 0.00022451146741089937
of 0.06710703090013435
the 0.06926811287760164
dewey 7.036926590490876e-05
decim 8.712385302512513e-05
classif 0.0008846421999474243
comaromi 3.350917424043274e-06
jp 2.345642196830292e-05
present 0.0012867522908326173
studi 0.0019267775188248825
is 0.01856125113385694
a 0.029740171421505927
histori 0.00023121330225898593
first 0.0007003417416250443
ddc 2.0105504544259645e-05
wa 0.0020105504544259646
publish 0.0005193922007267075
in 0.015420921985447146
1876 1.675458712021637e-05
eighteenth 3.350917424043274e-06
1971 8.042201817703858e-05
and 0.04603285145928557
futur 0.00036524999922071686
will 0.0011560665112949297
continu 0.00029152981589176485
to 0.020296766598470732
appear 0.00031498623786006775
as 0.009543672584715869
need 0.0012431903643200547
spite 2.345642196830292e-05
long 0.00011058027499342804
healthi 3.350917424043274e-06
life 0.00010722935756938477
howev 0.00038535550376497655
it 0.004791811916381882
full 0.00016419495377812044
stori 1.675458712021637e-05
ha 0.002114428894571306
never 5.026376136064911e-05
been 0.0019267775188248825
told 1.3403669696173097e-05
there 0.0007807637598020829
have 0.0024361169672794604
biographi 1.0052752272129822e-05
that 0.005193922007267075
briefli 0.00011728210984151459
describ 0.001028731649181285
hi 0.0005327958704228806
system 0.004202050449750266
but 0.0010186788969091553
thi 0.004765004576989536
attempt 0.00045907568709392855
provid 0.001028731649181285
detail 0.0003719518340688034
work 0.001186224768111319
more 0.001517965593091603
than 0.0009449587135802033
ani 0.00048588302648627476
other 0.0013135596302249635
spur 1.0052752272129822e-05
growth 0.00036860091664476017
librarianship 0.0002948807333158081
countri 0.00023791513710707247
abroad 1.675458712021637e-05
use 0.008766259742337829
made 0.005720275803882492
technic 0.010482189224488608
librari 0.006266215582960922
slater 1.675458712021637e-05
m 0.00030493348558793793
report 0.0008008692643463426
an 0.008538397357502885
analysi 0.0011058027499342804
6300 3.350917424043274e-06
act 0.00011393119241747132
104 3.350917424043274e-06
unit 0.00039875917346114963
kingdom 4.021100908851929e-05
onli 0.0007908165120742126
one 0.0014576490794588242
aspect 0.00038535550376497655
wider 5.696559620873566e-05
pattern 0.0003820045863409333
inform 0.010475227628599898
transfer 0.00014408944923386077
restrict 9.04747704491684e-05
document 0.0018497064180718874
take 0.00022451146741089937
no 0.0005059885310305344
account 0.00025131880680324557
outsid 7.036926590490876e-05
still 0.00011728210984151459
less 0.00025466972422728883
oral 1.3403669696173097e-05
from 0.0022752729309253833
person 0.0003082844030119812
channel 9.382568787321168e-05
proport 0.00010387844014534149
situat 0.00024126605453111572
which 0.0035251651300935243
whole 0.00014408944923386077
doubt 4.3561926512562565e-05
not 0.0017759862347429354
major 0.000526094035574794
are 0.00565969952920909
user 0.0013135596302249635
particularli 0.00015749311893003388
technolog 0.0005730068795113999
rather 0.00028147706361963503
scienc 0.0018530573354959305
who 0.0005495504575430969
visit 3.0158256816389466e-05
rare 6.031651363277893e-05
if 0.0005428486226950104
at 0.0016084403635407715
all 0.001065591740845761
reli 3.0158256816389466e-05
on 0.004121628431573227
desk 1.675458712021637e-05
collect 0.0008779403650993379
handbook 5.3614678784692386e-05
current 0.0006534288976884385
period 0.0005428486226950104
contact 3.350917424043274e-05
with 0.0037295710929601644
their 0.001564878437028209
colleagu 5.696559620873566e-05
peopl 0.00022116054998685608
organ 0.0008645366954031648
even 0.00031498623786006775
regular 9.04747704491684e-05
also 0.0007640091726818666
receiv 0.00018430045832238008
way 0.0005294449529988373
two 0.0008913440347955108
kind 0.00026137155907537534
power 0.00012063302726555786
essay 7.70711007529953e-05
bibliograph 0.0007606582552578232
control 0.00043897018254966896
wilson 1.3403669696173097e-05
p 0.00013068577953768767
relationship 0.0003585481643726304
between 0.0010421353188774583
write 0.00014073853180981752
knowledg 0.0005160412833026643
inevit 3.6860091664476014e-05
enter 4.691284393660584e-05
our 0.0004992866961824478
for 0.008052254569975988
contain 0.0002680733939234619
along 9.717660529725494e-05
much 0.00031833715528411106
els 2.0105504544259645e-05
great 0.00025466972422728883
deal 0.0003015825681638946
mankind 1.3403669696173097e-05
stock 6.031651363277893e-05
form 0.0006902889893529145
itself 0.00014073853180981752
familiar 5.026376136064911e-05
slogan 3.350917424043274e-06
claim 7.036926590490876e-05
certain 0.0002948807333158081
sens 0.00016419495377812044
over 0.00046242660451797186
obtain 0.0003585481643726304
record 0.00047583027421414494
written 0.00016419495377812044
simpli 5.3614678784692386e-05
simpl 0.00018765137574642337
storehous 6.701834848086548e-06
we 0.00113596100675067
can 0.001380577978705829
satisfactorili 2.0105504544259645e-05
discuss 0.0010588899059976746
univers 0.0009483096310042466
final 0.00020775688029068298
research 0.0020675160506347
project 0.0005897614666316162
buckland 2.0105504544259645e-05
mk 2.0105504544259645e-05
establish 0.00532821846526943
nine 9.04747704491684e-05
new 0.0011192064196304536
