18 4.218519299725796e-05
edit 0.0003533009913520354
of 0.05909090909090909
the 0.07024361948955916
dewey 0.00011073613161780215
decim 0.00013710187724108838
classif 0.0013921113689095127
comaromi 5.273149124657245e-06
jp 3.691204387260072e-05
present 0.002024889263868382
studi 0.003032060746677916
is 0.01370491457498418
a 0.0235446108415946
histori 0.00036384728960134994
first 0.0011020881670533642
ddc 3.163889474794347e-05
wa 0.003163889474794347
publish 0.0008173381143218731
in 0.024267032271672644
1876 2.6365745623286227e-05
eighteenth 5.273149124657245e-06
1971 0.0001265555789917739
and 0.033679603459185824
futur 0.0005747732545876397
will 0.0018192364480067497
continu 0.00045876397384518033
to 0.024187935034802783
appear 0.000495676017717781
as 0.007266399493777684
need 0.001956338325247838
spite 3.691204387260072e-05
long 0.00017401392111368908
healthi 5.273149124657245e-06
life 0.00016874077198903185
howev 0.0006064121493355833
it 0.0075406032482598605
full 0.00025838430710820503
stori 2.6365745623286227e-05
ha 0.003327357097658722
never 7.909723686985868e-05
been 0.003032060746677916
told 2.109259649862898e-05
there 0.0012286437460451382
have 0.0038335794136258173
biographi 1.5819447373971736e-05
that 0.00817338114321873
briefli 0.00018456021936300357
describ 0.0016188567812697742
hi 0.000838430710820502
system 0.0066125290023201855
but 0.0016030373338958026
thi 0.007498418055262602
attempt 0.0007224214300780426
provid 0.0016188567812697742
detail 0.0005853195528369542
work 0.0018666947901286649
more 0.002388736553469732
than 0.001487028053153343
ani 0.0007646066230753006
other 0.0020670744568656403
spur 1.5819447373971736e-05
growth 0.000580046403712297
librarianship 0.0004640371229698376
countri 0.0003743935878506644
abroad 2.6365745623286227e-05
use 0.006043028896857203
made 0.0012497363425437672
technic 0.000991352035435562
librari 0.009860788863109048
slater 2.6365745623286227e-05
m 0.0004798565703438093
report 0.0012602826407930817
an 0.0056844547563805106
analysi 0.0017401392111368909
6300 5.273149124657245e-06
act 0.00017928707023834634
104 5.273149124657245e-06
unit 0.0006275047458342122
kingdom 6.327778949588694e-05
onli 0.0012444631934191098
one 0.0022938198692259017
aspect 0.0006064121493355833
wider 8.964353511917317e-05
pattern 0.000601139000210926
inform 0.008732334950432399
transfer 0.00022674541236026154
restrict 0.0001423750263657456
document 0.0029107783168107995
take 0.0003533009913520354
no 0.000796245517823244
account 0.0003954861843492934
outsid 0.00011073613161780215
still 0.00018456021936300357
less 0.00040075933347395065
oral 2.109259649862898e-05
from 0.0035804682556422694
person 0.00048512971946846657
channel 0.00014764817549040287
proport 0.0001634676228643746
situat 0.00037966673697532166
which 0.005547352879139422
whole 0.00022674541236026154
doubt 6.855093862054419e-05
not 0.00279476903606834
major 0.0008278844125711875
are 0.008906348871546087
user 0.0020670744568656403
particularli 0.0002478380088588905
technolog 0.000901708500316389
rather 0.0004429445264712086
scienc 0.0029160514659354567
who 0.0008647964564437882
visit 4.745834212191521e-05
rare 9.491668424383042e-05
if 0.0008542501581944738
at 0.0025311115798354778
all 0.001676861421641004
reli 4.745834212191521e-05
on 0.006485973423328411
desk 2.6365745623286227e-05
collect 0.0013815650706601984
handbook 8.437038599451593e-05
current 0.0010282640793081628
period 0.0008542501581944738
contact 5.273149124657245e-05
with 0.005869014975743514
their 0.0024625606412149335
colleagu 8.964353511917317e-05
peopl 0.00034802784222737816
organ 0.0013604724741615693
even 0.000495676017717781
regular 0.0001423750263657456
also 0.001202278000421852
receiv 0.0002900232018561485
way 0.0008331575616958447
two 0.0014026576671588272
kind 0.0004113056317232651
power 0.00018983336848766083
essay 0.00012128242986711664
bibliograph 0.0011970048512971946
control 0.0006907825353300992
wilson 2.109259649862898e-05
p 0.00020565281586163255
relationship 0.0005642269563383253
between 0.0016399493777684033
write 0.0002214722632356043
knowledg 0.0008120649651972158
inevit 5.80046403712297e-05
enter 7.382408774520143e-05
our 0.0007856992195739295
for 0.01267137734655136
contain 0.0004218519299725796
along 0.0001529213246150601
